20010 16227 10066 5651 21698 3830 24628 8063 17181 6519 0 19126 11708 15215 16690 13813 24334 0 0 6895 4091 10023 0 0 0 0 0 0 0 0 0 0 6415 3003 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4143 1841 3723 3860 1460 4563 12555 4925 5643 19204 11986 0 15060 11094 25459 12612 16307 8184 14221 14424 666 0 12771 4668 0 0 0 0 520 3531 2493 0 2362 2539 1724 0 0 0 0 0 0 0 0 0 0 0 0 0
1550 673 2354 1233 498 2795 1970 2415 3206 9942 5029 9606 5871 7911 4071 8068 3250 0 0 4368 861 0 2277 0 357 0 0 0 1107 874 0 0 19 762 290 361 0 0 0 0 0 0 0 0 0 0 0 0
1238 153 987 470 445 941 1055 633 2069 0 1156 1910 5270 6043 4931 904 0 0 578 1452 408 0 1127 0 0 0 0 0 0 0 0 0 1 113 271 227 45 0 14 0 0 0 0 0 0 0 0 0
236 0 0 0 0 0 0 0 744 0 0 2758 2390 1078 0 871 0 0 979 568 558 0 816 0 0 0 0 0 127 0 0 0 0 141 362 153 234 160 14 0 0 0 0 0 0 0 0 0
#ceff
0 2802 3972 6432 2814 6180 2784 5634 0 0 0 0 4816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5724 2904 2004 3012 5364 3066 5970 5544 5562 2538 0 4734 3672 5208 3780 3606 9488 0 0 2276 1056 2118 0 0 0 0 0 0 0 0 0 0 1026 668 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2088 4722 5346 6438 2448 5952 5176 5958 5616 5880 6540 0 7518 6144 7536 3696 8628 4976 4608 4532 360 0 4584 2454 0 0 0 0 104 1189 1038 0 783 752 1324 0 0 0 0 0 0 0 0 0 0 0 0 0
2490 4194 8676 3252 2298 5520 3968 5634 5454 5844 6852 6948 6954 7092 3546 7308 4696 0 0 3824 836 0 1780 0 896 0 0 0 446 604 0 0 4 519 522 634 0 0 0 0 0 0 0 0 0 0 0 0
4548 2310 7668 3120 2586 2640 4734 2796 5592 0 3192 3582 10794 10962 8534 3426 0 0 1984 3716 896 0 1668 0 0 0 0 0 0 0 0 0 6 436 686 996 604 0 584 0 0 0 0 0 0 0 0 0
1590 0 0 0 0 0 0 0 2238 0 0 6720 12912 5994 0 10930 0 0 9348 3488 7593 0 4296 0 0 0 0 0 360 0 0 0 18 1424 2590 2894 3080 3574 2276 0 0 0 0 0 0 0 0 0
#creg
0 1 1 1 1 1 1 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 2 4 2 1 2 1 3 0 3 3 3 3 3 3 0 0 3 3 3 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2 2 2 2 4 2 2 3 3 0 3 3 3 3 3 3 3 3 3 0 3 3 0 0 0 0 3 3 3 0 3 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 0 3 3 0 3 0 3 0 0 0 3 3 0 0 3 3 3 5 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2 2 2 2 2 2 2 0 3 3 3 3 3 3 0 0 3 3 3 0 3 0 0 0 0 0 0 0 0 0 3 3 3 5 5 0 5 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 2 0 0 3 3 3 0 3 0 0 3 3 3 0 3 0 0 0 0 0 3 0 0 0 0 3 3 5 5 5 5 0 0 0 0 0 0 0 0 0
