"","Estimate","Std.Error"
"t_run.33",184495.592353075,11480.4255431837
"t_run.34",112096.6946181,5172.35659347595
"t_run.35",113080.451032866,5980.17193792832
"t_run.36",78775.7879979536,7678.71940449768
"t_run.37",83136.9277755447,4147.85622985146
"t_run.38",83885.9021592919,6247.99287787372
"t_run.39",126594.786457222,7780.98736385087
"t_run.40",131901.906687857,9068.0380327422
"t_run.41",132931.716909075,9930.56417043671
"t_run.42",130478.351612333,13473.6583251743
"t_run.43",203893.448389439,20489.9578176938
"t_run.44",119808.382520909,10266.4357359141
"t_run.45",115626.060497251,13557.7522732974
"t_run.46",110140.71734085,11795.3460784064
"t_run.47",125179.538509726,12282.4971058876
"t_run.48",168607.923779518,26041.790138341
"t_esc",107126.822298083,24935.8667705567
"t_esc.1",221978.306141933,55958.127686673
"t_esc.2",150128.408099289,27113.1094687941
"t_esc.3",139418.218876871,38288.5419026801
"t_esc.4",259933.056672919,89880.4172326074
"t_esc.5",197431.966360782,49080.7729489086
"t_esc.6",35686.9621800646,9706.73431628377
"t_esc.7",64536.3565593248,14870.3579876668
"t_esc.8",80477.7839691417,20280.6375921376
"t_esc.9",60927.5322035215,14680.384537794
"t_esc.10",52796.2075491463,18135.5904576116
"t_esc.11",74036.4533900097,20097.4382741253
"t_esc.12",78579.8497808939,15211.5689778271
"t_esc.13",87071.3111983893,21152.4215248617
"t_esc.14",102601.471728984,20640.3598209997
"t_esc.15",100789.930062014,18086.975403503
"t_esc.16",125295.615725797,18468.8712000427
"t_esc.17",171283.981806508,26952.0155996026
"t_esc.18",277154.465424146,54135.3361015414
"t_esc.19",230130.014441766,39430.154333071
"t_esc.20",195395.770295984,35561.8793191072
"t_esc.21",200200.261048479,29461.4192752074
"t_esc.22",89307.4896002522,25729.9691782785
"t_esc.23",79907.9277788879,16326.6005543703
"t_esc.24",59145.6404647632,7877.53392107604
"t_esc.25",124161.982580929,16838.7415073841
"t_esc.26",138217.133770023,16103.1668703752
"t_esc.27",161563.715229347,12891.6572049798
"t_esc.28",259130.134314205,22440.7598215496
"t_esc.29",231070.833896619,17075.1159185727
"t_esc.30",228088.788035342,18870.9450365632
"t_esc.31",152884.185532861,12273.9838303908
"t_esc.32",111288.939087497,12447.7103611113
"t_esc.33",96561.5923530752,11480.4255431837
"t_esc.34",41432.6946181,5172.35659347595
"t_esc.35",49051.4510328662,5980.17193792832
"t_esc.36",55283.7879979536,7678.71940449768
"t_esc.37",35648.9277755447,4147.85622985146
"t_esc.38",72119.9021592919,6247.99287787372
"t_esc.39",109990.786457222,7780.98736385087
"t_esc.40",100686.906687857,9068.0380327422
"t_esc.41",116261.716909075,9930.56417043671
"t_esc.42",107747.351612333,13473.6583251743
"t_esc.43",165389.448389439,20489.9578176938
"t_esc.44",83607.3825209086,10266.4357359141
"t_esc.45",86875.0604972512,13557.7522732974
"t_esc.46",75625.7173408505,11795.3460784064
"t_esc.47",87802.5385097265,12282.4971058876
"t_esc.48",139880.923779518,26041.790138341
